4,-420182692433734100
4,613705693950430500
4,1965529354422723600
4,3575153586150439400
4,5317823079039233000
4,7022823973664110000
4,8478581183912988000
4,9475567424213514000
4,9842845943134970000
4,9458001202992781000
4,8283723979612060000
4,6382211118283415000
4,3893177109018544600
4,1035747272152671200
4,-1915785938584203300
4,-4687444917288570000
4,-7024281493592809000
4,-8725706925550908000
4,-9696257373130267000
4,-9940875394848272000
4,-9568272131334939000
4,-8800266017787022000
4,-7918439653632233000
4,-7226973387928761000
4,-7029676574553719000
4,-7554030279642046000
4,-8915025497332381000
4,-11110851729410615000
4,-13977698886169428000
4,-17205166219085967000
4,-20389927546308040000
4,-23042735129610250000
4,-24657914474418520000
4,-24805367211269670000
4,-23148216195380728000
4,-19511214616190400000
4,-13946067469984727000
4,-6690551726479325000
4,1822823462417000400
4,10972587429766543000
4,20076050318082494000
4,28438998093536125000
4,35407783362633843000
4,40549022744313630000
4,43703576779851770000
4,45040406113604990000
4,45314538347164220000
4,46082926409081380000
4,50401738915274290000
4,65942269805562430000
4,122089481914882130000
4,692066035339555900000
4,-289510693319692580000
4,-150141665555950670000
4,-111723471250779080000
4,-90837826019272260000
4,-74552833880557650000
4,-59296070130432795000
4,-44186182832498180000
4,-29269954710435746000
4,-14990623482801756000
4,-2003568779349676300
4,9093497227739677000
4,17848549662751472000
4,23960522581047680000
4,27387543176928670000
4,28327513021476390000
4,27141834823679873000
4,24364023124926947000
4,20615418584812814000
4,16497086770955862000
4,12571766261951000000
4,9289379343075290000
4,6919603261385807000
4,5577740409205725000
4,5212285042749288000
4,5608028110477066000
4,6465754682482171000
4,7436556523255614000
4,8158514705748534000
4,8340576453292527000
4,7784907421679624000
4,6397408995270038000
4,4224985410863584000
4,1428013600287927300
4,-1756047490413459200
4,-5021953697808160000
4,-8055751646927614000
4,-10584715497357595000
4,-12388566919816245000
4,-13341694040325059000
4,-13431108866252204000
4,-12731834600816607000
4,-11407833834649084000
4,-9689657918153034000
4,-7821386821222412000
4,-6042383844508791000
4,-4557985893071051300
4,-3496924412237895000
4,-2913442419280264000
4,-2785861207751052300
4,-3009480201107143700
4,-3431618853724652000
4,-3877037111499398000
4,-4161873136021380000
4,-4136606065244624000
4,-3706694760696593400
4,-2833478824956230000
4,-1553670996235763200
4,29137783128067124
4,1771149601778535700
4,3495084371053779000
4,5018679190645133000
4,6189906293000429000
4,6893712993248706000
4,7070941376210292000
4,6733654991468191000
4,5948320822955094000
4,4829516563539773000
4,3529905480011928000
4,2204864340461725700
4,995419748575558800
4,14783702530361954
4,-679533370929596400
4,-1087049733891071600
4,-1257515215696580900
4,-1293562311147555600
4,-1294461184593801200
2,-350588188101478460
2,-352992729101928100
2,-349971813362370560
2,-335471572311093760
2,-306017251905351700
2,-261706861157808600
2,-206224891543195260
2,-147405226034264960
2,-95008785175240380
2,-58441972315938776
2,-45973330897309300
2,-62107199280314740
2,-106101315156666600
2,-172795801823712200
2,-252049756718275300
2,-329744112204549600
2,-390903834940975200
2,-420813019913780200
2,-407133045296522400
2,-343137541494619000
2,-227840136338440700
2,-66472388331116950
2,128639841265818140
2,340741900670482100
2,550659441908561400
2,738049125960668300
2,885534916726117800
2,980934979781786800
2,1017756065461122400
2,997683751358151600
2,930102585775972000
2,829566943130551900
2,715365574671176300
2,608241259021337200
2,526026199736449500
2,482604521801548600
2,484974572487892100
2,530637500780329000
2,609470948889491700
2,704038219230783100
2,790640797009040600
2,844682591391360600
2,843303851556630700
2,767808015019204900
2,609098287623384400
2,368483757595406500
2,57226452458776136
2,-301743289264166600
2,-677681394373491000
2,-1036699394576209200
2,-1343393902585969200
2,-1567316195620648700
2,-1688229167883571200
2,-1696341769556427500
2,-1596236781915477500
2,-1407673676813400000
2,-1160247940451430000
2,-892197989118023700
2,-645994404126541200
2,-458736497149764700
2,-359332632073298500
2,-363903747528678100
2,-467959821573290700
2,-648541591543996900
2,-865316384611976600
2,-1058985182450707200
2,-1161202226575845000
2,-1101452317167349200
2,-808963616644312800
2,-225776795753506200
2,687828951578852400
2,1957246366233278000
2,3586869449057316400
2,5568145930237920000
2,7906546328914262000
2,10648863275922688000
2,13977092807447593000
2,18505470001209205000
2,26496622996930236000
2,53358026376191090000
2,-103517447657149480000
2,-15708957757982724000
2,-5037979182564033000
2,-1320768479664947700
2,174726790538917300
2,667776160885183600
2,656777242941715000
2,421915596224295000
2,140502216013272480
2,-75377921647443520
2,-152837236624510080
2,-58781972229478300
2,203405565268854460
2,607855760493554700
2,1107651968855536000
2,1641720931920494800
2,2149497403346514400
2,2574191510354206000
2,2868808225529454600
2,3005926325718157000
2,2976050506539059700
2,2787259492610848300
2,2466941253199825000
2,2053871171035135500
2,1592667789824694000
2,1131194792239133200
2,711485844969978200
2,365192063832224300
2,113245353124444750
2,-38583542042315370
2,-98748797721725980
2,-85189533919873550
2,-24551281985397864
2,52758807005236230
2,119212398634782660
2,151577670291452160
2,134632249305253470
2,64584261152844824
2,-53352292642807100
2,-205690074674737380
2,-371974568743616100
2,-530814723526570400
2,-663094347967074000
2,-754526944157002400
2,-800821583703593100
2,-808384238386297900
2,-793106058788474000
2,-772074071409533200
1,-367710762142632770
1,-428947845668262900
1,-479083427486281400
1,-505555635622022500
1,-496876615143799800
1,-444094125672060300
1,-343964689970013600
1,-199252288989710900
1,-18247602472296904
1,184516440190596500
1,390777784016692000
1,581400983739782400
1,737425339494856800
1,843655518114987100
1,891321513540752500
1,877865678808665900
1,808556382234417400
1,696276464683138000
1,558182871338290600
1,414580909989814850
1,286292993261253340
1,189871726845682560
1,136447711777385170
1,130030202924388800
1,164851336250597920
1,227490127468399300
1,298600188837160500
1,353734966705109950
1,368717277359810560
1,323268712611539840
1,202507598024739200
1,1820733201216789.5
1,-271872854066424740
1,-602094820028216200
1,-961856012925378400
1,-1317043906558195700
1,-1632555797223276000
1,-1874171522481096700
1,-2013900671935750400
1,-2036171137677152800
1,-1937470799834123500
1,-1728456640785220900
1,-1435410094986670800
1,-1093883835113819600
1,-745616309809083500
1,-435256626088391360
1,-199987031688484670
1,-65343458757761050
1,-42726375417636070
1,-121124883721861630
1,-268304403161593660
1,-434660859457156160
1,-550630092380132600
1,-535050171785937600
1,-304306373539060200
1,229378166032155460
1,1149732093693602000
1,2533594316305654000
1,4471458956562876000
1,7091896219440360000
1,10638009479511798000
1,15725601634810585000
1,24263046156147126000
1,45438800807222590000
1,490847448934946500000
1,-42355704618954460000
1,-15529520504809220000
1,-6854667456212363000
1,-2664379367812717600
1,-408809584727630600
1,763995397135499300
1,1262482444655528400
1,1337852087136619500
1,1164222403805994500
1,879776628182115800
1,592766256664912300
1,377427755708557630
1,282332630556903260
1,328730731551260000
1,508656189949988900
1,795668853426237400
1,1148623891372563600
1,1515391630953106000
1,1845378493643917600
1,2094189986413239300
1,2226576162152545500
1,2224530617860022800
1,2086795861407033000
1,1826210434919316000
1,1470894486328043500
1,1058111011580290800
1,627640449391347700
1,219844738359564380
1,-131079889989976600
1,-402048448807927900
1,-580380033584346200
1,-666253901046050600
1,-672496290668636900
1,-619381438238382300
1,-532911259282634700
1,-441401585288853100
1,-369123400409746200
1,-334737412854271550
1,-349388348016070100
1,-413531660059389250
1,-519038061882446200
1,-651046585591008500
1,-788635162745953000
1,-909713618567061600
1,-994398369797812000
1,-1026225735021822000
1,-996017699118419200
1,-902990927538805600
1,-753214954643566100
1,-560125253160787000
1,-342304714229361300
1,-119448360296517900
1,88923034133106320
1,266403208059028900
1,402987909847296450
1,494696161929592500
1,544002423867608200
1,559836747689185400
1,553982133273739200
1,538610696393790300
1,523870499367355400
1,513095845540679300
1,504115425275031100
5,10188766868694524000
5,8718942359727880000
5,7085275032247069000
5,5342760732256909000
5,3580541465800242000
5,1904469565465664000
5,429843857398487940
5,-729478050371262000
5,-1497904532110254000
5,-1848447418058704000
5,-1805209111862752000
5,-1461262013475142000
5,-960984315254268800
5,-474454482316448700
5,-190015184093561900
5,-275987430701746660
5,-846945733124384400
5,-1960097027266738400
5,-3590310977695101400
5,-5622278481088700000
5,-7879337499746654000
5,-10130709198866926000
5,-12115958004068243000
5,-13598487686054492000
5,-14383696579579996000
5,-14343963956106906000
5,-13458347844063996000
5,-11801827525688386000
5,-9535764501841842000
5,-6908253027108210000
5,-4202440339822013000
5,-1696777062834226400
5,353880147925279940
5,1777222421607573500
5,2509837281086338000
5,2588224454477830700
5,2170933670837788700
5,1516029163940343300
5,923521866410489200
5,718399460756823300
5,1195474554000798700
5,2547598632988242000
5,4858212169804932000
5,8069094254111712000
5,11950616648121820000
5,16153305785582653000
5,20232404675487797000
5,23674656512069816000
5,26001391320621535000
5,26818054510679446000
5,25846443606681117000
5,23015508956961067000
5,18463853937430585000
5,12509111652919898000
5,5671990023776865000
5,-1406134063188211700
5,-8068510259561833000
5,-13667045679971654000
5,-17689703249594270000
5,-19878337226270593000
5,-20220746455736300000
5,-19050353242398126000
5,-17116350029434675000
5,-15505550740936004000
5,-15753744536146172000
5,-20028012712695190000
5,-31385527050864878000
5,-55120700702304750000
5,-103240347111121600000
5,-215505709506718560000
5,-697496308225695800000
5,1.1429177280991524e+21
5,349304361102638060000
5,200599147697502450000
5,128284705603217780000
5,80683726800892940000
5,45232788602757186000
5,17826507257669358000
5,-3182440727522912000
5,-18530285056191787000
5,-28728562323196140000
5,-34401511023222055000
5,-36257983186597640000
5,-35127563565232080000
5,-31970507833744237000
5,-27718339808417280000
5,-23223961085658444000
5,-19231134103950690000
5,-16249113741729094000
5,-14548659028788234000
5,-14190826785347308000
5,-14992755254180740000
5,-16600717154918754000
5,-18578796875174200000
5,-20431264241811710000
5,-21698443660086923000
5,-22037174098223235000
5,-21222386314052750000
5,-19194766201826808000
5,-16075929170451059000
5,-12109481247789222000
5,-7645958664049607000
5,-3103539713649040000
5,1120064313478748000
5,4676001136363159000
5,7298097973010455000
5,8859635814430603000
5,9360128576333100000
5,8911419450087704000
5,7739884919944211000
5,6128315190295109000
5,4370631845696201700
5,2753553866072705500
5,1498995381965639000
5,737661355476487000
5,519107745372417300
5,794777366235842000
5,1436469812657448400
5,2284031120679917600
5,3159706693454166500
5,3904855375730790400
5,4425347873131301400
5,4688473122491422000
5,4726318438405644000
5,4631460926930268000
5,4498890011497319400
5,4373902324649624600
5,4258223748608017400
4,-134851075834687060
4,428490905834870340
4,1148167656917423200
4,1989303682355425300
4,2884374075595318000
4,3743702085457013000
4,4458239600315406300
4,4921769081276815000
4,5050082651130469000
4,4785487901089373000
4,4114960583314722000
4,3077189024918710300
4,1750088385790258200
4,250881974383092350
4,-1276616078692906800
4,-2691268665989207600
4,-3864344542028589600
4,-4696968836274606000
4,-5145964888445496000
4,-5220586165645078000
4,-4982837248286826000
4,-4551700042597402600
4,-4074930126203254000
4,-3709044029380522500
4,-3607826979560316000
4,-3883611291780262000
4,-4588991073420954600
4,-5716065361276358000
4,-7174384241820172000
4,-8799625546758851000
4,-10382612780756000000
4,-11673532008379814000
4,-12417370873111069000
4,-12401279912467075000
4,-11462743166103454000
4,-9522971461897767000
4,-6619359458028521000
4,-2882897999323954700
4,1459273179044435500
4,6087388574607094000
4,10654988416104888000
4,14814664447200616000
4,18243346455444756000
4,20732568380007002000
4,22214407635372417000
4,22785869856776516000
4,22837021302426755000
4,23157005455493607000
4,25280062740526453000
4,33043466046952460000
4,61136202632416220000
4,346160278594028100000
4,-144588437879046280000
4,-74875241210913520000
4,-55664109111879475000
4,-45258722426487640000
4,-37201291657585910000
4,-29708500401429850000
4,-22334807427371524000
4,-15091475571408730000
4,-8182820452760040000
4,-1914173659928694800
4,3439744119347071000
4,7674685683943703000
4,10658494281967490000
4,12381675053615522000
4,12944601912316529000
4,12520843401096182000
4,11360685783499543000
4,9749400631390837000
4,7958687110073920000
4,6239794659642743000
4,4789133007557399000
4,3722034273469364000
4,3087547571786426400
4,2863928079081149400
4,2966523686797488600
4,3286474949543308300
4,3707751560767089000
4,4134441807545278500
4,4538913066024346000
4,5000023996524040000
4,5808350393339613000
4,7820625597519286000
4,14352704142721212000
4,68713404846569850000
4,-40872117674598560000
4,-20775838278591713000
4,-15939724831557229000
4,-13567166565949694000
4,-11802920881617420000
4,-10151898328325870000
4,-8477511814410492000
4,-6789641646408619000
4,-5169810391660177000
4,-3711803078362772000
4,-2504269578736686600
4,-1615839402619994000
4,-1069513353833158800
4,-847921811081445900
4,-898352596170396900
4,-1129249457129462300
4,-1432500175914759400
4,-1700210946302868000
4,-1829901583406170600
4,-1747251672235867600
4,-1416344835824488000
4,-835241075424061300
4,-43947046768489980
4,882208305648250500
4,1851262722658667300
4,2759416522625941500
4,3506374330331438000
4,4015632712481356000
4,4236394592122650600
4,4151239351184332000
4,3783433713674790400
4,3184916637752624000
4,2430209403520659500
4,1610575567325151700
4,813510309369693000
4,113055056785354880
4,-435580771331297800
4,-810036292515183000
4,-1019763093266857700
4,-1099001540382444000
4,-1106385510328870700
4,-1095678911017099500
2,-159055811299581300
2,-184558897062122560
2,-211268696187480480
2,-231964152917550340
2,-240738631079785600
2,-234135076392913100
2,-211964248916344900
2,-178266367449509150
2,-139749999793798350
2,-104417324477524720
2,-80871849743305360
2,-75781932246632200
2,-92502208896896780
2,-131086763650515000
2,-187026241831650660
2,-251730021244609470
2,-314473778141325100
2,-362863261776660200
2,-384804709849674400
2,-371223524597599900
2,-316477791242954000
2,-219680826776517150
2,-85977965901799820
2,75044034963555660
2,250081573614247740
2,422929581368148100
2,577844659290626000
2,701205338439875000
2,782588369921059500
2,817576568044335600
2,807844303805376500
2,760186729117912200
2,686985184329549700
2,603718869018672600
2,525938933206181250
2,468386284309129150
2,441809942375983300
2,450450262922623100
2,492687304348443500
2,559944609219458560
2,637000898252895500
2,705648572619084400
2,746062337546393300
2,739169454523186300
2,671426392044440800
2,535840036318111100
2,333083369802878140
2,73982943258908770
2,-222858113301318270
2,-533373874404042430
2,-828838641331435000
2,-1081310625386035300
2,-1267601686809831700
2,-1370390695076397000
2,-1382950466776662500
2,-1310549289762493700
2,-1167838243505551000
2,-979642417372390900
2,-777710012829543400
2,-593849530825593200
2,-458069419915763300
2,-393461799227713150
2,-409193107906682750
2,-501086695434506000
2,-649781825130970400
2,-818236046858223900
2,-958541883983366100
2,-1015254851938999300
2,-927239572300692200
2,-638811562309603700
2,-103864135561977400
2,714274708767695500
2,1834486877853812000
2,3262253119275214300
2,5004118365116727000
2,7079694940377714000
2,9575977094960042000
2,12807446131015805000
2,17941273627796808000
2,32806979391259853000
2,-43481886944788170000
2,5078529811655750000
2,43320864970104550000
2,-16145942594839763000
2,-4428247523833031000
2,-1519771242293975000
2,-499600222550544400
2,-207392643926265440
2,-226894979910138560
2,-350040624941112600
2,-449971601364344300
2,-454760442806113100
2,-332587731149555700
2,-77564797622030660
2,290038446487087360
2,731206554855601200
2,1200106013698065400
2,1646069157810328600
2,2021125289612021500
2,2289393831333484500
2,2426778007196285000
2,2423948000875124700
2,2289394917973584400
2,2043835497140340200
2,1717758478250138000
2,1349402472316028400
2,976587169064049700
2,633080787585417600
2,346720562329898300
2,133839098939780780
2,-782013063005592
2,-61849497382888070
2,-64366307550143710
2,-29565435876234116
2,20002324317688144
2,61756319673565030
2,77553808317930910
2,57236348201209430
2,-2274416571059124
2,-95826121249334240
2,-210533210287095870
2,-330303960230361300
2,-437973722146007740
2,-518360552852167940
2,-563740973055340350
2,-575639505862909200
2,-566193885127991550
2,-550999501158999230
1,111961017513125660
1,4862005284165344
1,-150641776565774460
1,-346553487323576800
1,-566671347181406800
1,-786308481620070400
1,-978598359177520600
1,-1117202631856976300
1,-1178569431004349200
1,-1148785079828629800
1,-1024572706255292500
1,-812573247880428400
1,-531931147004046500
1,-210214908147407300
1,121715506648523580
1,430732670209412300
1,687916709372660900
1,873792948487822600
1,977715072746684800
1,1001289326938181000
1,958891244597293400
1,871975174224791600
1,767899145947953400
1,676308068281690600
1,621071667214625400
1,618908640227130500
1,677089817256844300
1,788750567337885400
1,936455243370168000
1,1094967587821843200
1,1231748946889432300
1,1314995880199427800
1,1318750220818481200
1,1224009584331438600
1,1025435250226998000
1,732597321834163200
1,366066791021647360
1,-41435694259870340
1,-449851182195276600
1,-820423723102797700
1,-1117352562512889000
1,-1313824490432452900
1,-1399065061430711800
1,-1375891713561133600
1,-1261575057252747000
1,-1088279096576277900
1,-893640617063822300
1,-716343475299770800
1,-592557737281369000
1,-544541711886862400
1,-577861811642702500
1,-681549750012051300
1,-822013255665631500
1,-948011894150717600
1,-998169706690966700
1,-900331002383367000
1,-581122736233683800
1,26595713711556610
1,992268997166974700
1,2394614295747854000
1,4356287666203814400
1,7175102034356683000
1,11783425676432169000
1,22743748725593833000
1,245818572218747940000
1,-20449398452258427000
1,-6770767170503779000
1,-2256454662342137300
1,-82338270065029890
1,1029020335696116600
1,1519832473241462300
1,1619578496095213600
1,1483822817030157800
1,1232259292773362700
1,962135999478060000
1,746800491064928300
1,633219314843705300
1,642317199858657400
1,768629473344543200
1,984147732398885000
1,1244862319873038300
1,1497530233119527400
1,1688855007935624700
1,1773480848113422300
1,1720029468102376700
1,1516511396261775400
1,1171338387713593000
1,711592637981091300
1,180159442066855940
1,-371315980629791600
1,-889781345913667000
1,-1326841219195082200
1,-1646385547271673000
1,-1829016407464248600
1,-1872869689260603000
1,-1794535877221731800
1,-1625594388441425000
1,-1406199394310258700
1,-1180388129880880400
1,-988832899100295200
1,-861661247119557100
1,-815917542474048600
1,-852563053215729800
1,-955641204193524700
1,-1096980960334794000
1,-1239889143342040800
1,-1344114106536491000
1,-1374293214530726000
1,-1304510789058036200
1,-1121754896068783600
1,-830344811261489400
1,-450348856313726100
1,-14285877332223744
1,435248488868666000
1,853144786090904600
1,1198785253420426500
1,1439766547196595500
1,1558299855841308000
1,1554132126549456100
1,1442314263573954800
1,1252573193069558300
1,1024556225829406000
1,798838232704825300
1,611285186495440900
1,485245271650912640
1,422500394831039740
1,400618502570004000
1,390634931313920800
5,5448998083406693000
5,4749237555845606000
5,3942047353516781000
5,3051800706290650000
5,2124226484090011100
5,1218054424909096000
5,400336358339393860
5,-261414701860730500
5,-718530140826243700
5,-948177527522116700
5,-957016609315487400
5,-790184697480876200
5,-522985410376199100
5,-248674922583188350
5,-72630862687868300
5,-91840203470217200
5,-377007588791829100
5,-967474531027520400
5,-1857196487625387500
5,-2990364897899872000
5,-4273770850868481000
5,-5581000419101328000
5,-6766600115287695000
5,-7693084202661861000
5,-8242928615243432000
5,-8334621262849754000
5,-7943375026435192000
5,-7098627612723848000
5,-5881615679615493000
5,-4424087756481444000
5,-2882765309184195600
5,-1418706204914047700
5,-183100197466158100
5,714219022958022700
5,1220437605523415800
5,1340979383322250000
5,1151659340865938400
5,788086500160329500
5,420188255866230850
5,240854804734607550
5,435255034554396400
5,1145411753569658000
5,2460405342659442000
5,4395966683097924600
5,6882123245851579000
5,9786229641239302000
5,12930297934219555000
5,16129052362692530000
5,19285347232130765000
5,22561103353521760000
5,27000608716649107000
5,38849782018815250000
5,-659260250335158600000
5,-12132781707395460000
5,-3921386955115435500
5,-3377803527699066400
5,-4711408837644320000
5,-6459129473286000000
