1510439234039,-1.1927051544189453,2.518325090408325,1.2279317378997803,-1.002927541732788
1510439234047,-1.301024317741394,1.7228204011917114,2.415268898010254,-0.9143676161766052
1510439234055,-1.140770673751831,0.7418548464775085,1.5358610153198242,0.00782064814120531
1510439234063,-0.7401005029678345,0.5312115550041199,0.1940716803073883,-1.9833952188491821
1510439234070,-0.1944885551929474,1.2211265563964844,0.8117119073867798,-1.6959553956985474
1510439234078,0.35928648710250854,1.9844557046890259,1.7324779033660889,-0.6398828029632568
1510439234086,0.7804938554763794,1.8837999105453491,0.6376440525054932,-2.3086812496185303
1510439234094,0.9629039168357849,0.8324519395828247,-0.6867732405662537,-1.4733178615570068
1510439234102,0.8638055920600891,-0.3122461140155792,0.05633778125047684,-0.06755475699901581
1510439234109,0.5156353712081909,-0.6186356544494629,1.0356183052062988,-1.3471884727478027
1510439234117,0.017031816765666008,-0.025623999536037445,0.05112531781196594,-0.0849800556898117
1510439234125,-0.49423179030418396,0.6019368767738342,-0.9659947752952576,1.3862569332122803
1510439234133,-0.879019021987915,0.36367908120155334,0.1206020787358284,0.10336297750473022
1510439234141,-1.0349528789520264,-0.7495763301849365,1.2956159114837646,1.319210171699524
1510439234148,-0.9244421124458313,-1.8394148349761963,0.4776633381843567,2.3794491291046143
1510439234156,-0.5849294066429138,-2.0107226371765137,-0.2715606391429901,0.6947486996650696
1510439234164,-0.11855441331863403,-1.2799373865127563,1.0158836841583252,1.5717943906784058
1510439234172,0.33593571186065674,-0.5533809065818787,2.1629998683929443,2.0877602100372314
1510439234180,0.6413280963897705,-0.6979724764823914,1.2363395690917969,0.05692058801651001
1510439234188,0.6996840834617615,-1.6534041166305542,0.440679669380188,0.8022068738937378
1510439234195,0.47933268547058105,-2.4924793243408203,1.5919079780578613,1.1148488521575928
1510439234203,0.023717675358057022,-2.3680360317230225,2.3908979892730713,-0.8276190757751465
1510439234211,-0.5603276491165161,-1.3794739246368408,1.089184045791626,0.22224831581115723
1510439234219,-1.1316661834716797,-0.4739580750465393,0.0461575910449028,0.7214834094047546
1510439234227,-1.5533337593078613,-0.48307815194129944,0.9338956475257874,-0.8372550010681152
1510439234234,-1.729863166809082,-1.2785420417785645,1.3544832468032837,0.6481040716171265
1510439234242,-1.6332288980484009,-1.9088951349258423,-0.24294252693653107,1.299505591392517
1510439234250,-1.3103022575378418,-1.5774341821670532,-1.3617430925369263,-0.06204187124967575
1510439234258,-0.8697783350944519,-0.462465763092041,-0.4950387179851532,1.522326946258545
1510439234266,-0.45215702056884766,0.4579628109931946,-0.1458733230829239,1.9094589948654175
1510439234273,-0.19101020693778992,0.39813563227653503,-1.6834735870361328,0.3169820010662079
1510439234281,-0.17615072429180145,-0.439275860786438,-2.5146381855010986,1.5996757745742798
1510439234289,-0.42880067229270935,-1.075844168663025,-1.3339632749557495,1.430971622467041
1510439234297,-0.8955663442611694,-0.7613611221313477,-0.7630622982978821,-0.5258825421333313
