1510049194034,4,0,0.034565046429634094
1510049194041.8125,4,0,-0.5696950554847717
1510049194049.625,4,0,1.0401923656463623
1510049194057.4375,4,0,-0.34979915618896484
1510049194065.25,4,0,-1.1841974258422852
1510049194073.0625,4,0,0.12173538655042648
1510049194080.875,4,0,-1.5155184268951416
1510049194088.6875,4,0,-2.2308735847473145
1510049194096.5,4,0,-0.8062750697135925
1510049194104.3125,4,0,-2.2298057079315186
1510049194112.125,4,0,-2.4133193492889404
1510049194119.9375,4,0,-0.5719809532165527
1510049194127.75,4,0,-1.6171990633010864
1510049194135.5625,4,0,-1.2836625576019287
1510049194143.375,4,0,0.7768102288246155
1510049194151.1875,4,0,-0.21879971027374268
1510049194159,4,0,0.19580236077308655
1510049194166.8125,4,0,1.9911798238754272
1510049194174.625,4,0,0.6045986413955688
1510049194182.4375,4,0,0.7417216300964355
1510049194190.25,4,0,2.0446908473968506
1510049194198.0625,4,0,0.2241671085357666
1510049194205.875,4,0,0.2044212818145752
1510049194213.6875,4,0,1.2804429531097412
1510049194221.5,4,0,-0.5833834409713745
1510049194229.3125,4,0,-0.3286687135696411
1510049194237.125,4,0,0.9308670163154602
1510049194244.9375,4,0,-0.6279798150062561
1510049194252.75,4,0,0.10914643853902817
1510049194260.5625,4,0,1.5937868356704712
1510049194268.375,4,0,0.22745974361896515
1510049194276.1875,4,0,1.1701889038085938
1510049194284,4,0,2.4866466522216797
1510049194291.8125,4,0,0.8787223100662231
1510049194299.625,4,0,1.5896185636520386
1510049194307.4375,4,0,2.3716044425964355
1510049194315.25,4,0,0.2983906865119934
1510049194323.0625,4,0,0.7040579915046692
1510049194330.875,4,0,1.0527279376983643
1510049194338.6875,4,0,-1.2074378728866577
1510049194346.5,4,0,-0.7163271903991699
1510049194354.3125,4,0,-0.33895906805992126
1510049194362.125,4,0,-2.303867816925049
1510049194369.9375,4,0,-1.3191214799880981
1510049194377.75,4,0,-0.6205319166183472
1510049194385.5625,4,0,-2.14145827293396
1510049194393.375,4,0,-0.7037058472633362
1510049194401.1875,4,0,0.11124084889888763
1510049194409,4,0,-1.2926586866378784
1510049194416.8125,4,0,0.17252835631370544
1510049194424.625,4,0,0.6616407632827759
1510049194432.4375,4,0,-1.0100784301757812
1510049194440.25,4,0,0.1863221526145935
1510049194448.0625,4,0,0.2053842544555664
1510049194455.875,4,0,-1.699020504951477
1510049194463.6875,4,0,-0.5876480340957642
1510049194471.5,4,0,-0.712901771068573
1510049194479.3125,4,0,-2.4267501831054688
1510049194487.125,4,0,-0.9675883650779724
1510049194494.9375,4,0,-0.8377648591995239
1510049194502.75,4,0,-2.053395986557007
1510049194510.5625,4,0,-0.10178302973508835
1510049194518.375,4,0,0.2640112340450287
1510049194526.1875,4,0,-0.6362515091896057
1510049194534,4,0,1.4618772268295288
1510049194541.8125,4,0,1.625963568687439
1510049194549.625,4,0,0.5705134272575378
1510049194557.4375,4,0,2.3553552627563477
1510049194565.25,4,0,1.9575726985931396
1510049194573.0625,4,0,0.532282292842865
1510049194580.875,4,0,1.9426219463348389
1510049194588.6875,4,0,1.1072351932525635
1510049194596.5,4,0,-0.4041481614112854
1510049194604.3125,4,0,1.012332797050476
1510049194612.125,4,0,0.18604271113872528
1510049194619.9375,4,0,-0.9725021123886108
1510049194627.75,4,0,0.7986732721328735
1510049194635.5625,4,0,0.21519766747951508
1510049194643.375,4,0,-0.5149405002593994
1510049194651.1875,4,0,1.5015761852264404
1510049194659,4,0,0.9105798006057739
1510049194666.8125,4,0,0.24427583813667297
1510049194674.625,4,0,2.0675458908081055
1510049194682.4375,4,0,1.0496289730072021
1510049194690.25,4,0,0.09756707400083542
1510049194698.0625,4,0,1.4883407354354858
1510049194705.875,4,0,-0.02061319909989834
1510049194713.6875,4,0,-1.149819016456604
1510049194721.5,4,0,0.065554179251194
1510049194729.3125,4,0,-1.536483883857727
1510049194737.125,4,0,-2.3754889965057373
1510049194744.9375,4,0,-0.8737772703170776
1510049194752.75,4,0,-2.1509242057800293
1510049194760.5625,4,0,-2.401977300643921
1510049194768.375,4,0,-0.48550355434417725
1510049194776.1875,4,0,-1.469463586807251
1510049194784,4,0,-1.3376442193984985
1510049194791.8125,4,0,0.6402179002761841
1510049194799.625,4,0,-0.4744608998298645
1510049194807.4375,4,0,-0.4127863645553589
1510049194815.25,4,0,1.2062463760375977
1510049194823.0625,4,0,-0.3410535156726837
1510049194830.875,4,0,-0.5119912028312683
1510049194838.6875,4,0,0.7453931570053101
1510049194846.5,4,0,-1.0551152229309082
1510049194854.3125,4,0,-1.1483370065689087
1510049194862.125,4,0,0.14083078503608704
1510049194869.9375,4,0,-1.4734227657318115
1510049194877.75,4,0,-1.0943918228149414
1510049194885.5625,4,0,0.5174700617790222
1510049194893.375,4,0,-0.7468323111534119
1510049194901.1875,4,0,0.08916034549474716
1510049194909,4,0,1.8324681520462036
1510049194916.8125,4,0,0.5966340899467468
1510049194924.625,4,0,1.4565207958221436
1510049194932.4375,4,0,2.8530571460723877
1510049194940.25,4,0,1.2092787027359009
1510049194948.0625,4,0,1.7341159582138062
1510049194955.875,4,0,2.560878276824951
1510049194963.6875,4,0,0.47145482897758484
1510049194971.5,4,0,0.787047803401947
1510049194979.3125,4,0,1.3241736888885498
1510049194987.125,4,0,-0.8007218837738037
1510049194994.9375,4,0,-0.24031183123588562
1510049195002.75,4,0,0.45116063952445984
1510049195010.5625,4,0,-1.3238401412963867
1510049195018.375,4,0,-0.2733244001865387
1510049195026.1875,4,0,0.6570943593978882
1510049194335,2,0,-1.2074378728866577
1510049194342.8125,2,0,-0.7163271903991699
1510049194350.625,2,0,-0.33895906805992126
1510049194358.4375,2,0,-2.303867816925049
1510049194366.25,2,0,-1.3191214799880981
