1,-527.4585574282263,-421.17587692881693,-293.3401270213678,-149.23718605948835,3.3174741337419924,154.2370787076568,293.4780425068694,411.42896943050977,499.86167153378494,554.2164765188361,573.2535766095792,558.9899650068264,517.5742488185512,457.3477442921587,387.5489798126223,318.1798915525512,257.4500597529665,210.6458588852209,180.5732754206551,165.95571933076425,161.8026306837717,161.30935620145507,155.54312663705662,135.06136435431506,92.44021218391768,21.995833390028764,-78.840175981362,-207.92569715081848,-360.02963381991964,-526.6990394410997,-696.1362820913657,-856.1366798209192,-994.6118568195561,-1099.9485003497716,-1163.9676423049573,-1181.6739545990094,-1150.8066996864886,-1073.7847041412972,-955.9943729519102,-804.3718244526547,-628.6166430888322,-438.61502403843264,-243.0008067681199,-50.676789227836025,131.77529784284775,300.7837832316705,453.5283302241851,590.7697731457731,717.2942127398184,840.040435441807,973.9052971147111,1146.834296724881,1410.6975315979487,1892.977896853219,3001.1769449251415,7259.05860220566,-23384.40207702155,-5020.536562077271,-3000.9438027606775,-2196.347929092476,-1715.0345046011503,-1342.0595409699858,-1004.473377412558,-673.8024205627129,-342.8575902134936,-18.13386670421741,288.08513181134697,559.2849389491636,776.8774717140133,925.1663537615527,992.0184594772846,970.7198070443203,863.0261166410592,677.8603063271978,431.1605695973844,145.84279329558603,-152.170919374041,-436.0486483002167,-679.990179355942,-863.854968534881,-974.5765078507854,-1006.9125314052334,-965.6782465975797,-863.9086965671771,-720.5855501977348,-559.7315063393164,-405.84380531161844,-280.2869205755343,-199.95813073157254,-173.42703186078012,-199.64800302228895,-269.5980859040761,-365.8335303701454,-465.0969041233095,-543.1220418298728,-576.3915947995525,-546.0935019468998,-442.53234687110603,-265.0166022805805,-23.09485270225329,262.93171685072986,566.3854858882464,856.646421051546,1101.8789069957497,1275.4036416487334,1358.231584570985,1340.6326405516913,1225.8271472145473,1028.3497950873002,771.2273643835975,485.2361784523025,203.15231562025286,-45.5243723386704,-236.19029138230434,-354.24064842588274,-397.45110873085844,-373.34666833403026,-299.4764939837323,-200.32445323806883,-100.02177246039116,-19.78730904595497,26.29061719440506,36.75173332741727,20.23292546469176,-7.737080626653253,-29.27894387117449,-38.5396593963233,-42.90305352774844
1,-527.4585574282263,-421.17587692881693,-293.3401270213678,-149.23718605948835,3.3174741337419924,154.2370787076568,293.4780425068694,411.42896943050977,499.86167153378494,554.2164765188361,573.2535766095792,558.9899650068264,517.5742488185512,457.3477442921587,387.5489798126223,318.1798915525512,257.4500597529665,210.6458588852209,180.5732754206551,165.95571933076425,161.8026306837717,161.30935620145507,155.54312663705662,135.06136435431506,92.44021218391768,21.995833390028764,-78.840175981362,-207.92569715081848,-360.02963381991964,-526.6990394410997,-696.1362820913657,-856.1366798209192,-994.6118568195561,-1099.9485003497716,-1163.9676423049573,-1181.6739545990094,-1150.8066996864886,-1073.7847041412972,-955.9943729519102,-804.3718244526547,-628.6166430888322,-438.61502403843264,-243.0008067681199,-50.676789227836025,131.77529784284775,300.7837832316705,453.5283302241851,590.7697731457731,717.2942127398184,840.040435441807,973.9052971147111,1146.834296724881,1410.6975315979487,1892.977896853219,3001.1769449251415,7259.05860220566,-23384.40207702155,-5020.536562077271,-3000.9438027606775,-2196.347929092476,-1715.0345046011503,-1342.0595409699858,-1004.473377412558,-673.8024205627129,-342.8575902134936,-18.13386670421741,288.08513181134697,559.2849389491636,776.8774717140133,925.1663537615527,992.0184594772846,970.7198070443203,863.0261166410592,677.8603063271978,431.1605695973844,145.84279329558603,-152.170919374041,-436.0486483002167,-679.990179355942,-863.854968534881,-974.5765078507854,-1006.9125314052334,-965.6782465975797,-863.9086965671771,-720.5855501977348,-559.7315063393164,-405.84380531161844,-280.2869205755343,-199.95813073157254,-173.42703186078012,-199.64800302228895,-269.5980859040761,-365.8335303701454,-465.0969041233095,-543.1220418298728,-576.3915947995525,-546.0935019468998,-442.53234687110603,-265.0166022805805,-23.09485270225329,262.93171685072986,566.3854858882464,856.646421051546,1101.8789069957497,1275.4036416487334,1358.231584570985,1340.6326405516913,1225.8271472145473,1028.3497950873002,771.2273643835975,485.2361784523025,203.15231562025286,-45.5243723386704,-236.19029138230434,-354.24064842588274,-397.45110873085844,-373.34666833403026,-299.4764939837323,-200.32445323806883,-100.02177246039116,-19.78730904595497,26.29061719440506,36.75173332741727,20.23292546469176,-7.737080626653253,-29.27894387117449,-38.5396593963233,-42.90305352774844
4,1345.6908592731716,1274.8927916615726,1340.7783151680303,1555.5900963105128,1899.6711553898074,2319.890808515672,2729.0685000065237,3024.794342652564,3099.876463498482,2850.8450072476444,2203.125233700906,1119.819616437785,-396.45827507616383,-2287.5449853965706,-4447.409354971091,-6738.343771868692,-8989.536058572061,-11022.464224233794,-12680.567803948597,-13830.77176449958,-14394.326974661373,-14378.094979105563,-13868.379285710125,-13082.899744893934,-12493.144379790168,-13200.398554406194,-19942.276928492192,-1050105.672063606,21808.07169651857,13384.900520826659,10813.685451125755,9129.57462567694,7398.211129926166,5402.159931041452,3137.057565364666,717.5793600624536,-1687.709488994354,-3912.5331821975265,-5796.414790855806,-7209.709421593942,-8081.160139971987,-8387.312948521825,-8156.611756233999,-7473.309642855776,-6452.021851109342,-5226.744966442642,-3942.32663157784,-2726.937472781119,-1682.593500600342,-881.8800002627611,-353.31269076929146,-85.8124834371971,-38.94589835399519,-143.32585360855958,-316.1994354201343,-477.84330515447556,-555.505329788899,-496.8207087582723,-279.01385390136346,95.85389401263203,598.7598335781091,1176.6960158603886,1766.8962115772551,2302.3252723908413,2719.3731191587804,2971.7585414729406,3032.637321319659,2896.3150021977876,2583.064179657111,2131.9137040128217,1593.9224166211768,1029.3008752989786,495.6205121060508,39.93567946527652,-302.8919699978862,-517.4511161446392,-608.7534036146577,-596.635195464601,-515.2510381610648,-407.1066868679583,-313.12354258145024,-269.844776670307,-303.7179922853716,-424.57202431613507,-627.8237485036298,-894.8609772915692,-1193.495605239392,-1486.091191091598,-1734.3001043228521,-1902.3355849471784,-1965.1644356442528,-1910.9350459645966,-1740.487421661852,-1470.08224501505,-1127.8041231677496,-747.8131978586089,-368.524341037025,-26.127039805097287,251.6147024411864,445.9428464987151,550.5243741152948,572.8995219317558,530.0341788112597,446.7900654793915,352.89832699997385,275.7929504766081,238.0822423532961,255.0832073350945,330.2803730913316,456.67657147117444,618.661818542291,792.2237146427268,950.3841483535631,1067.7437720190949,1122.162175078981,1099.8668816982677,997.8109087241567,822.170270844855,589.3218011326237,323.6042265808199,51.88737712133644,-198.60196273919323,-404.5472532580506,-552.1478283796364,-638.0137400497499,-670.872690427699,-673.1517577438648,-667.4192119020671
2,127.311512959474,139.23147036445454,148.49916443223378,154.11641553966035,155.83502397707048,154.58279762585332,151.6107210882277,148.61942997717037,147.57533048432157,149.5099728859019,154.66990515548594,162.50300048027793,170.84521158868546,176.69078419821915,176.72095592641352,166.99899871426925,144.21726392466198,106.36712206456902,52.36031022304124,-16.929063648426848,-98.5559753820979,-188.55544313854745,-281.511067156197,-371.1763866520338,-452.06975530410256,-519.2362480677941,-568.9677179997751,-600.1468272037451,-613.352169311183,-610.9239808597807,-597.4764567537869,-578.02967376183,-557.4694381432878,-540.6073431101454,-530.0137724993901,-525.8164739257028,-526.3474195877441,-526.6686648982728,-519.5861115204615,-497.4400362776163,-451.4600740807545,-373.76584280430114,-259.613072861335,-106.48199167562669,84.17440591189597,305.6050415605815,548.3084411102103,799.5082182470067,1043.403656053903,1265.6618298115477,1453.697011627096,1597.7818630633185,1696.8081404157667,1758.4693060325908,1801.54287147198,1866.6895574866826,2027.671655460008,2433.6304373089774,3484.532608766387,6853.880432139725,48438.96454496787,-14127.813815734982,-8018.991001294064,-7320.0471671077075,-11956.750362362078,11380.788406612726,2457.028844051417,1420.197805092445,1271.0743838837693,1365.042989031896,1521.7582693129455,1667.8758793846873,1768.0670245525766,1802.6028864029763,1765.988089608592,1662.46807572928,1500.9234353757088,1296.3928833722553,1066.7511801441674,828.6129656289977,598.3677957368033,389.56968155101004,210.41832398240751,65.71259673950036,-44.10628731035979,-123.48168272334402,-178.6730108415378,-217.536419560369,-249.07235318493065,-280.4087637967505,-316.8253055799757,-361.78101030509157,-415.11073555157594,-474.18584257530904,-534.9362815700147,-591.2429674081152,-636.8243963854607,-666.5172828112234,-675.8365499057381,-662.4925706139948,-626.9120109880072,-571.093126373552,-499.19147592328,-417.08721449554616,-330.6701861583566,-245.96604912603613,-168.48037177272596,-101.75325735721152,-47.89035161942817,-7.455721956001838,21.157296933977165,40.50638588449132,53.66385952467982,64.33820379114769,75.50030830612977,89.07956927194881,106.31836450077338,126.923417756361,149.4146351611349,172.02108617991115,192.39312826815012,208.35579954684522,218.85862714864206,223.56184391727828,223.18582670135646,219.6947026925405,215.01135882051813,210.18532410177227
2,127.311512959474,139.23147036445454,148.49916443223378,154.11641553966035,155.83502397707048,154.58279762585332,151.6107210882277,148.61942997717037,147.57533048432157,149.5099728859019,154.66990515548594,162.50300048027793,170.84521158868546,176.69078419821915,176.72095592641352,166.99899871426925,144.21726392466198,106.36712206456902,52.36031022304124,-16.929063648426848,-98.5559753820979,-188.55544313854745,-281.511067156197,-371.1763866520338,-452.06975530410256,-519.2362480677941,-568.9677179997751,-600.1468272037451,-613.352169311183,-610.9239808597807,-597.4764567537869,-578.02967376183,-557.4694381432878,-540.6073431101454,-530.0137724993901,-525.8164739257028,-526.3474195877441,-526.6686648982728,-519.5861115204615,-497.4400362776163,-451.4600740807545,-373.76584280430114,-259.613072861335,-106.48199167562669,84.17440591189597,305.6050415605815,548.3084411102103,799.5082182470067,1043.403656053903,1265.6618298115477,1453.697011627096,1597.7818630633185,1696.8081404157667,1758.4693060325908,1801.54287147198,1866.6895574866826,2027.671655460008,2433.6304373089774,3484.532608766387,6853.880432139725,48438.96454496787,-14127.813815734982,-8018.991001294064,-7320.0471671077075,-11956.750362362078,11380.788406612726,2457.028844051417,1420.197805092445,1271.0743838837693,1365.042989031896,1521.7582693129455,1667.8758793846873,1768.0670245525766,1802.6028864029763,1765.988089608592,1662.46807572928,1500.9234353757088,1296.3928833722553,1066.7511801441674,828.6129656289977,598.3677957368033,389.56968155101004,210.41832398240751,65.71259673950036,-44.10628731035979,-123.48168272334402,-178.6730108415378,-217.536419560369,-249.07235318493065,-280.4087637967505,-316.8253055799757,-361.78101030509157,-415.11073555157594,-474.18584257530904,-534.9362815700147,-591.2429674081152,-636.8243963854607,-666.5172828112234,-675.8365499057381,-662.4925706139948,-626.9120109880072,-571.093126373552,-499.19147592328,-417.08721449554616,-330.6701861583566,-245.96604912603613,-168.48037177272596,-101.75325735721152,-47.89035161942817,-7.455721956001838,21.157296933977165,40.50638588449132,53.66385952467982,64.33820379114769,75.50030830612977,89.07956927194881,106.31836450077338,126.923417756361,149.4146351611349,172.02108617991115,192.39312826815012,208.35579954684522,218.85862714864206,223.56184391727828,223.18582670135646,219.6947026925405,215.01135882051813,210.18532410177227
5,-117960.47860006607,-55921.585012465934,-30420.0607786455,-16125.0395363524,-6964.816001416211,-784.0030361355887,3347.872364514069,5914.863918785102,7252.0739272101,7625.684142500607,7280.472687777577,6466.2634194675065,5411.929071775461,4318.533047088907,3358.2821302505067,2647.548606068107,2245.6805969888223,2164.1076393144735,2358.6646868547373,2745.2364216548403,3221.6483190299023,3672.625435211753,3990.6232072209264,4095.518336316306,3934.76938823895,3493.3565147355844,2798.3997173296584,1905.479369939178,894.3519248397179,-139.02250010202008,-1102.8967662991595,-1917.0369919605623,-2519.6201916969894,-2880.592334255496,-2999.428672740063,-2901.218149063243,-2637.5304066254257,-2273.718649654296,-1877.6950922794172,-1515.840370274674,-1239.9976874683946,-1080.217198499685,-1046.7706036668142,-1126.0237880446884,-1283.2811219957698,-1473.4541052041063,-1644.4343180415021,-1745.0566561905837,-1736.809303454261,-1595.488251936842,-1314.7591012900539,-910.5333531744252,-414.6874648597354,129.07745176975945,668.1149429107267,1151.8059775333309,1537.5715609988792,1793.3919303729344,1905.260323312975,1877.4437458572959,1728.5611415508342,1491.8427918539064,1208.8245509720484,920.9772460842863,667.2622869979473,477.55999138711036,366.9519869583027,337.50727054880167,377.25814266084734,460.9789696938659,557.6398747508384,633.8423084368424,657.6462356201321,606.4810960247275,468.86654136731687,244.9939549161181,-50.38210508902201,-391.83070566669215,-747.7574697881548,-1082.0865054304484,-1361.1236973817272,-1558.8235576699165,-1657.61369693743,-1652.502261913842,-1551.9318884730794,-1373.8292463109456,-1144.8091956418868,-896.5457872954669,-658.9804947971786,-458.234104023294,-313.27163044504067,-231.47036346813863,-210.11039244650735,-237.22521390441625,-291.8743221467638,-349.7068189226984,-386.6473283993571,-380.8767894588498,-318.28944052378694,-194.3079205359968,-12.991479092363424,211.41452073607198,456.99383805913516,698.7480720631073,910.0549885829972,1067.0223697684166,1153.1098515037022,1159.3039064537688,1085.992281388476,943.9281326931314,750.5744576524384,528.4180336912423,302.8255103859318,96.62767953215132,-71.88175291140988,-190.2337124175036,-254.8708870874391,-269.8762404807804,-244.81733757177304,-194.31970167611303,-133.95940367214533,-76.67156277242542,-32.165060809427615,-4.284616409266373,9.34430126284922,13.635419682508854,13.65786946454799,12.771963263471742
1,-216.5900672429716,-143.8309310455352,-52.79943096846654,53.43841560407791,169.10891025527857,285.4532213047787,392.7743978532699,480.7013430615609,539.1213199958926,560.8680067538744,541.8335106657865,481.374563914188,383.93830125890423,257.5772688118262,112.86565376946274,-36.93375035652369,-178.73699565484958,-301.37208047485103,-395.5585940754745,-456.55466745195713,-484.7924042691544,-484.39150215818313,-464.3338347771574,-437.1853737685017,-415.93493226662173,-414.1567670031876,-443.76432878900135,-511.57127692832836,-620.1806755480244,-766.4282118909321,-939.1381891015318,-1121.94652320624,-1292.806854757112,-1422.4213828014297,-1477.5501137856043,-1417.7031157796714,-1185.828409826916,-692.3386966075823,254.97075143758536,2250.58450291271,8714.963608685763,-58631.59110687841,-9980.736541833749,-5791.0946969650695,-3934.623311567055,-2738.4202475929837,-1838.4155402929823,-1117.9124758851747,-531.1279794296511,-54.42179622054962,329.8937764686977,643.7023928364665,922.8462389933875,1241.6695851949237,1816.1144709138703,3922.1935784608854,-11452.050225010216,-2339.117566653946,-1402.3916406067033,-1067.6026069966479,-881.2952306546686,-730.6959985548843,-577.5949053941774,-408.156212883168,-221.84701378888298,-28.909428663100755,154.50769997952517,303.0446327294764,373.0204078111902,271.55941950493866,-380.09340003452485,-15138.8565403074,3418.0177341481626,2271.0347363316027,1824.0054601001025,1499.6044587721594,1204.7413219095997,919.7162346831485,644.6846014246008,387.44160900105555,156.4401252369919,-41.670560084929036,-202.5847655995583,-325.8184925631477,-414.35186322839616,-473.6100865728463,-511.01762198053126,-534.5148697220019,-551.1805934290558,-566.4384412142372,-583.0410964549399,-600.7618596803111,-616.6218685203728,-625.3056404459664,-620.3037041782901,-595.0639046883962,-544.1676541717037,-464.7271378540903,-357.0112099325637,-224.81455335430377,-75.6175847889767,80.4253466200164,231.53373079231488,365.40665673891925,471.2278869769233,540.9251667899971,569.955370081372,558.4965295019936,511.1835950733126,436.18869926704815,344.7330408121711,249.12941657395027,160.76194688248037,89.1943128164774,40.33892751774037,15.475735781637837,12.064831947617208,23.821189597393513,41.940825804830794,57.88675297322885,64.61809877126394,58.245290737676456,40.03487465372801,15.313877783191458,-8.284025694949893,-23.39595199846014,-29.551184832309744,-32.50389770620461
1,-216.5900672429716,-143.8309310455352,-52.79943096846654,53.43841560407791,169.10891025527857,285.4532213047787,392.7743978532699,480.7013430615609,539.1213199958926,560.8680067538744,541.8335106657865,481.374563914188,383.93830125890423,257.5772688118262,112.86565376946274,-36.93375035652369,-178.73699565484958,-301.37208047485103,-395.5585940754745,-456.55466745195713,-484.7924042691544,-484.39150215818313,-464.3338347771574,-437.1853737685017,-415.93493226662173,-414.1567670031876,-443.76432878900135,-511.57127692832836,-620.1806755480244,-766.4282118909321,-939.1381891015318,-1121.94652320624,-1292.806854757112,-1422.4213828014297,-1477.5501137856043,-1417.7031157796714,-1185.828409826916,-692.3386966075823,254.97075143758536,2250.58450291271,8714.963608685763,-58631.59110687841,-9980.736541833749,-5791.0946969650695,-3934.623311567055,-2738.4202475929837,-1838.4155402929823,-1117.9124758851747,-531.1279794296511,-54.42179622054962,329.8937764686977,643.7023928364665,922.8462389933875,1241.6695851949237,1816.1144709138703,3922.1935784608854,-11452.050225010216,-2339.117566653946,-1402.3916406067033,-1067.6026069966479,-881.2952306546686,-730.6959985548843,-577.5949053941774,-408.156212883168,-221.84701378888298,-28.909428663100755,154.50769997952517,303.0446327294764,373.0204078111902,271.55941950493866,-380.09340003452485,-15138.8565403074,3418.0177341481626,2271.0347363316027,1824.0054601001025,1499.6044587721594,1204.7413219095997,919.7162346831485,644.6846014246008,387.44160900105555,156.4401252369919,-41.670560084929036,-202.5847655995583,-325.8184925631477,-414.35186322839616,-473.6100865728463,-511.01762198053126,-534.5148697220019,-551.1805934290558,-566.4384412142372,-583.0410964549399,-600.7618596803111,-616.6218685203728,-625.3056404459664,-620.3037041782901,-595.0639046883962,-544.1676541717037,-464.7271378540903,-357.0112099325637,-224.81455335430377,-75.6175847889767,80.4253466200164,231.53373079231488,365.40665673891925,471.2278869769233,540.9251667899971,569.955370081372,558.4965295019936,511.1835950733126,436.18869926704815,344.7330408121711,249.12941657395027,160.76194688248037,89.1943128164774,40.33892751774037,15.475735781637837,12.064831947617208,23.821189597393513,41.940825804830794,57.88675297322885,64.61809877126394,58.245290737676456,40.03487465372801,15.313877783191458,-8.284025694949893,-23.39595199846014,-29.551184832309744,-32.50389770620461
4,742.829642600017,693.0498185105668,716.1110493531202,821.8852672466594,1003.138701565232,1234.3163471655619,1470.247174294666,1655.8201024912942,1731.905164687781,1639.7035818725499,1334.652244654411,792.1890357704508,9.015825909311587,-987.6550412945622,-2143.1899897314324,-3384.304414976556,-4618.2620607302715,-5746.146958023673,-6679.629151624172,-7342.48047609368,-7687.113617090307,-7712.218259229055,-7459.795972312123,-7041.284974408525,-6699.405316182541,-6994.574788411099,-10306.769663484403,-525341.3805192907,10640.900283425966,6426.680553265384,5107.939209123365,4205.67563175493,3262.200310120985,2182.5994578180453,982.9790193105495,-258.4275672747551,-1437.3758976020538,-2452.228643145184,-3207.975623319422,-3631.94054313243,-3686.0329300299522,-3361.3570640433577,-2680.2872280312495,-1690.8619247705983,-445.64964480351273,1020.3754109163383,2752.4420642848218,5090.834732133225,9993.9416462669,150233.27226539303,-7811.096025191834,-2735.020139693416,-1298.5555810749306,-813.7988929453077,-709.9864779815481,-757.627895603196,-825.5060370585509,-830.3516435770933,-727.8414158764627,-500.77151998911427,-156.60371403145945,273.69905350180386,747.1902976222348,1214.392599581234,1623.849676720663,1933.3796975875966,2113.5498013312176,2148.8603280956295,2042.77293561516,1814.5287473833034,1494.246014679406,1121.7501835488451,739.0970730064075,383.8397124957664,87.46200442423054,-130.07392173158803,-262.9547389049103,-316.49608689467124,-307.299087712728,-260.60913064251986,-203.5745724616648,-162.89065526976705,-161.16444498838405,-211.45971308103202,-317.5290569236399,-473.70488162096103,-663.9823618693911,-866.4853252832837,-1056.7830590363249,-1209.6721003319794,-1304.6662470762976,-1328.677529850673,-1276.1163372785059,-1151.3683233378217,-967.7162363299769,-743.8995225681535,-503.2355426175885,-269.97050522965185,-64.75287051499797,96.23578660911946,203.71095013097778,257.2727624059361,263.28287521610224,234.122565486011,187.0006192511662,139.536223398588,107.73232467699779,104.41414907474912,135.80473413872454,201.48691225717275,295.30155453007933,404.88970671976364,514.4945460676429,607.9850949278623,669.8996980440435,688.7151114694335,659.0952917083878,581.4030014978048,462.683072497943,316.05765026643854,157.5446841626822,4.633556405472078,-126.24621088897096,-223.7923140106208,-283.22734485805904,-307.9695519244509,-311.75966941213505,-309.8533425542719
2,454.3440750835434,472.1894806320688,462.137238263884,420.86494904844415,349.4768358558843,254.28116018738362,145.30286196053618,34.43424612914383,-65.4613019764229,-143.23776854419276,-191.5951770761543,-207.381056469251,-193.14349331934878,-157.36270598152166,-112.42891447556462,-74.05673010844433,-59.41230396922094,-83.4177386961453,-157.54563440814502,-287.9496157105372,-472.5483506571172,-701.8008975145761,-959.0964853011977,-1220.232527384673,-1457.094139838519,-1640.133843628699,-1738.928246429974,-1726.700963685425,-1581.7553548143278,-1284.8355538212293,-819.4655374885623,-164.24880252524446,729.8733441123206,1987.4494465729513,3993.241628827833,8442.718482602326,42018.37732911986,-16074.425860715914,-6473.210473128729,-3802.7407982838495,-2536.325083175765,-1819.4275388017259,-1379.3742851753113,-1092.670195218278,-891.1641384154086,-729.462589279464,-577.4704312124585,-417.9279170527592,-241.44860562509893,-46.06215865873173,163.80579581606673,382.0056944261445,602.7991419606128,823.1689605107682,1048.2615516023814,1296.2443467867593,1606.6199447212712,2065.782659748469,2895.83091209368,4976.3069048251045,26347.621855811827,-3941.579641752901,1423.184105534966,16414.175505606487,-16160.824600401349,2244.1260512837225,-434.8862508420516,-52.36061019618586,445.46924498152407,888.4959834527608,1242.0634744241265,1492.099481004208,1633.4032526491549,1666.9532118630248,1601.0179813087136,1451.3026962880951,1238.2538458349143,985.8056293882491,719.4271214347926,462.45435160108354,234.4861294430793,49.98030052650029,-83.79508609546323,-166.34720673852343,-203.07725620586396,-204.84414633244833,-185.50736481768496,-159.60410587102263,-141.0345772371568,-140.63972863010758,-164.72681608491948,-215.10164785570686,-288.5160927954958,-377.2739974591954,-471.11952300769326,-558.2721476057557,-627.1105750019942,-668.3691223417386,-675.8711939324319,-647.3273905517627,-585.0802599206166,-495.1941194600962,-386.60936546232097,-270.35583426913405,-157.57296220312008,-58.14738731278149,20.086057308129284,72.71297209602417,99.0123161224932,101.44455598898166,85.55022943400427,58.844870884146445,29.292159153276458,4.561961888055507,-9.2177140881222,-8.553397603952046,7.492430979342423,37.178580252663885,76.31698121219756,119.56570567795083,161.27373027488144,196.3356987236516,221.54401345242974,235.93523900222772,240.66430481350076,238.87864677697388,234.2959624806237,229.24720441378898
